endTime,artistName,trackName,msPlayed
2022-04-14 19:00,Anri,Flash Back Memories,5223
2022-04-14 19:00,BLESSED MANE,Ishimura,6650
2022-04-14 19:00,Polyphia,Memory,1410
2022-04-14 19:00,Asia,Heat Of The Moment,1070
2022-04-14 19:00,Heatace,Genesis Explorer,1300
2022-04-14 19:00,Heatace,Genesis Explorer,550
2022-04-14 19:00,Machine Girl,Ghost,8000
2022-04-14 19:00,Shady Cicada,Before the World Dies,660
2022-04-14 19:00,Ottorino Respighi,"Suite No. 3, P. 172: III. Siciliana: Andantino",790
2022-04-14 19:00,Halford,Till the Day I Die,660
2022-04-14 19:00,frad,The Girl I Have a Crush On,940
2022-04-14 19:03,Platina Jazz,Tank!,3050
2022-04-14 19:03,Platina Jazz,The Galaxy Express 999 (feat. Niklas Gabrielsson),205598
2022-04-14 19:03,SQUARE ENIX MUSIC,Grandma,0
2022-04-14 19:06,Platina Jazz,Devil Man,157740
2022-04-14 19:08,KIRINJI,再会,88560
2022-04-14 20:23,KIRINJI,再会,162150
2022-04-14 20:24,maeshima soshi,Found Me,7460
2022-04-14 20:24,YonYon,Mirror (選択),9040
2022-04-14 20:24,KIRINJI,killer tune kills me,76780
2022-04-14 20:25,Shady Cicada,System Failure,770
2022-04-14 20:25,oDDling,Faraway,780
2022-04-14 20:25,KIRINJI,スウィートソウル,13840
2022-04-14 20:25,oDDling,Aurora,530
2022-04-14 20:25,oDDling,Aurora,590
2022-04-14 20:25,Ginchy,Aruarian Dance,1080
2022-04-14 20:25,Anri,A HOPE FROM SAD STREET,780
2022-04-14 20:25,Hugo Vanbrooke,the first snow,1250
2022-04-14 20:25,冥月,YO - Acid Jazz ver,900
2022-04-14 20:25,Castle Carousel,Internet Moms,2500
2022-04-14 20:25,Anri,Heaven Beach,840
2022-04-14 20:25,Lizz Robinett,"Aishiteru Banzai! (From ""Love Live"")",850
2022-04-14 20:25,80KIDZ,Your Closet,10073
2022-04-14 20:25,Michael Jackson,Off the Wall,1310
2022-04-14 20:25,Michael Jackson,Off the Wall,1240
2022-04-14 20:25,HEIZE,We don't talk together (Prod. by SUGA),0
2022-04-14 20:25,Polyphia,Memory,880
2022-04-14 20:25,EVISBEATS,ライヤーライヤー,60
2022-04-14 20:25,桐生一馬(黒田崇矢),Bakamitai - Taxi Driver Edition,0
2022-04-14 20:25,Red Velvet,Psycho,1020
2022-04-14 20:25,Sewerslvt,"I Really Like You, Pt. 1",730
2022-04-14 20:25,Sewerslvt,"I Really Like You, Pt. 1",2750
2022-04-14 20:25,PRISTIN,WEE WOO,950
2022-04-14 20:25,Eurobeat Brony,Discord 19 - To-The-Point Mix,970
2022-04-14 20:25,Eurobeat Brony,Discord 19 - To-The-Point Mix,3020
2022-04-14 20:25,ShibayanRecords,タイニーリトル・アジアンタム,920
2022-04-14 20:25,Nujabes,Spiral,880
2022-04-14 20:25,Machine Girl,Ghost,1100
2022-04-14 20:25,Anri,SHYNESS BOY,740
2022-04-14 20:25,FrankJavCee,143,860
2022-04-14 20:25,The 8-Bit Big Band,"Snake Eater (From ""Metal Gear Solid 3"")",1130
2022-04-14 20:25,leon chang,frog summer,1480
2022-04-14 20:25,KIRINJI,killer tune kills me,880
2022-04-14 20:25,Dazegxd,thinking about u,1380
2022-04-14 20:25,Dark Tranquillity,Phantom Days,2100
2022-04-14 20:26,MIMI,Ai no Sukima,1340
2022-04-14 20:26,keshi,good days,670
2022-04-14 20:26,Kunning Fox,Driftveil City,2450
2022-04-14 20:26,Kaizo Slumber,Nu Slumber,710
2022-04-14 20:26,Igorrr,Downgrade Desert,0
2022-04-14 20:26,3d Blast,Beyond Nostalgia,12040
2022-04-14 20:26,Owane,Born in Space,0
2022-04-14 20:28,Sewerslvt,Mr. Kill Myself,127480
2022-04-14 20:30,Goreshit,Fine Night,88883
2022-04-14 20:31,Xxtarlit⚸,Fleeting Frozen Heart,83453
2022-04-14 20:32,Harmful Logic,Tragic Angel,5630
2022-04-14 20:32,Harmful Logic,100PERCENTFEELINGS,9660
2022-04-14 20:33,Harmful Logic,Tragic Angel,61910
2022-04-14 20:34,Harmful Logic,B With XTC,16400
2022-04-15 02:52,Frankie,"Big Girls Don't Cry - From ""Jersey Boys'""",11605
2022-04-15 15:42,Frankie,"Big Girls Don't Cry - From ""Jersey Boys'""",4899
2022-04-15 15:43,Shitmat,Sniffer Dogd,9752
2022-04-15 15:43,Ottorino Respighi,"Suite No. 3, P. 172: III. Siciliana: Andantino",73398
2022-04-15 15:44,BLESSED MANE,Ishimura,23591
2022-04-15 15:47,Sarah Kang,Summer Is for Falling in Love,186466
2022-04-15 15:50,Naked Eyes,"Promises, Promises - US Single Version / 2018 Remaster",225840
2022-04-15 15:53,keshi,say something,132223
2022-04-15 15:54,Ginchy,Aruarian Dance,27863
2022-04-15 15:55,SQUARE ENIX MUSIC,Kaine / Salvation,61530
2022-04-15 15:56,KIRINJI,スウィートソウル,1620
2022-04-15 15:56,Shady Cicada,Stardust,13320
2022-04-15 15:56,Toby Fox,Undertale,760
2022-04-15 15:56,Hugo Vanbrooke,the first snow,1360
2022-04-15 15:56,New Order,True Faith - 2011 Total Version,74870
2022-04-15 15:56,SQUARE ENIX MUSIC,Song of the Ancients / Devola,570
2022-04-15 15:59,Anri,Lady Sunshine,178990
2022-04-15 21:46,Anri,Lady Sunshine,43172
2022-04-15 21:56,Igorrr,Cheval,137257
2022-04-16 05:13,Platina Jazz,The Galaxy Express 999 (feat. Niklas Gabrielsson),115413
2022-04-16 05:16,Joe Hisaishi,Merry-Go-Round of Life - from 'Howl's Moving Castle',130965
2022-04-16 05:17,Platina Jazz,"Zen Zen Zense (From ""Your Name"") (feat. Josefine Wassler)",7020
2022-04-16 05:17,Platina Jazz,Tank!,1260
2022-04-16 05:17,Joe Hisaishi,A Journey (A Dream of Flight),75904
2022-04-16 05:17,Joe Hisaishi,A Journey (A Dream of Flight),11850
2022-04-16 05:19,Golden Boy,Breakbeat Gangsta,870
2022-04-16 05:19,SQUARE ENIX MUSIC,Song of the Ancients / Popola,1200
2022-04-16 05:19,Platina Jazz,A Town With An Ocean View,5640
2022-04-16 05:19,Leo Sayer,Lost Control,840
2022-04-16 05:19,冥月,YO - Acid Jazz ver,6180
2022-04-16 05:19,Platina Jazz,Merry-Go-Round of Life,10540
2022-04-16 05:19,Todd Rundgren,I Saw the Light - 2015 Remaster,6820
2022-04-16 05:19,Igorrr,Pallbearer,1890
2022-04-16 05:19,America,A Horse with No Name,1120
2022-04-16 05:19,Platina Jazz,The Galaxy Express 999 (feat. Niklas Gabrielsson),78120
2022-04-16 05:19,Brown Eyed Girls,Kill Bill,1180
2022-04-16 05:23,Girls' Generation,Gee,17650
2022-04-16 06:07,Joe Hisaishi,Merry-Go-Round of Life - from 'Howl's Moving Castle',206290
2022-04-16 06:09,SQUARE ENIX MUSIC,Snow in Summer,73190
2022-04-16 06:10,SQUARE ENIX MUSIC,Ashes of Dreams / New - English Version,68340
2022-04-16 06:10,Joe Hisaishi,A Journey (A Dream of Flight),10820
2022-04-16 06:17,KIRINJI,時間がない,4540
2022-04-16 06:17,Toby Fox,Undertale,690
2022-04-16 06:17,Joe Hisaishi,A Journey (A Decision),26540
2022-04-16 06:17,TOKYOPILL,SpeedStar,860
2022-04-16 06:17,Micah Edwards,Moments,920
2022-04-16 06:18,Guthrie Govan,Uptown,850
2022-04-16 06:18,TOKYOPILL,Pink Blood +,1160
2022-04-16 06:18,DM DOKURO,"Reality Check Through The Skull (""MEGALOVANIA"" and ""Song That Might Play When You Fight Sans"" from ""Undertale"")",140
2022-04-16 06:18,Robert John,Sad Eyes - Remastered 2002,60
2022-04-16 06:18,CLC,Devil,1550
2022-04-16 06:18,マドロスMERCURY,Cupcake Break,8110
2022-04-16 06:18,keshi,say something,710
2022-04-16 06:18,Wolfgang Amadeus Mozart,"Sonata for 2 Pianos in D Major, K. 448/375a: I. Allegro con spirito",0
2022-04-16 06:18,HAARPER,Drop It Like It's Hot!,1350
2022-04-16 06:20,Polyphia,Hourglass,141340
2022-04-16 06:20,Sangatsu no Phantasia,パステルレイン,8140
2022-04-16 06:22,Anri,GOOD-NIGHT FOR YOU,1550
2022-04-16 06:22,Harmful Logic,Tragic Angel,600
2022-04-16 06:22,Tiffany Young,Runaway (feat. Babyface & Chloe Flower) - Korean Remix,890
2022-04-16 06:22,J-Music Ensemble,"Wake Up, Get Up, Get out There",820
2022-04-16 06:22,Gesu No Kiwami Otome,私以外私じゃないの - Remix by PARKGOLF,760
2022-04-16 06:22,av4ln,syrupy,830
2022-04-16 06:22,Polyphia,Aviator,2560
2022-04-16 06:22,Polyphia,Aviator,1450
2022-04-16 06:22,Polyphia,Aviator,91640
2022-04-16 06:22,Igorrr,Spaghetti Forever,600
2022-04-16 06:23,Danny Baranowsky,Crypteque,670
2022-04-16 06:23,milet,THE SHOW,1650
2022-04-16 06:23,milet,THE SHOW,1190
2022-04-16 06:23,Foreign Gnomes,Victory Song,170
2022-04-16 06:23,Virginio Aiello,Van Gogh,2210
2022-04-16 06:23,Igorrr,Grosse Barbe,1370
2022-04-16 06:23,Guthrie Govan,The Blue Room,59850
2022-04-16 06:23,Foreign Gnomes,The Final Battle,940
2022-04-16 06:23,SQUARE ENIX MUSIC,Grandma,280
2022-04-16 06:23,SQUARE ENIX MUSIC,Grandma,12300
2022-04-16 06:23,Moe Shop,Love Taste,980
2022-04-16 06:24,Your Neighbors,Bodega,3160
2022-04-16 06:24,Anri,Good Bye Boogie Dance,12330
2022-04-16 06:24,Tiffany Young,Lips on Lips,250
2022-04-16 06:24,AOA,Come See Me,790
2022-04-16 06:24,YOASOBI,あの夢をなぞって,880
2022-04-16 06:24,Platina Jazz,Tank!,1420
2022-04-16 06:24,Adriano Celentano,Prisencolinensinainciusol,190
2022-04-16 06:24,Testament,Rise Up,7510
2022-04-16 06:24,Polyphia,Aviator,940
2022-04-16 06:24,Joji,SLOW DANCING IN THE DARK,0
2022-04-16 06:24,ENXK,PERCEPTIXNS,770
2022-04-16 06:25,Franz Liszt,"Liebestraume, S541/R211 : No. 3: Nocturne in A-Flat Major",0
2022-04-16 06:25,A Flock Of Seagulls,I Ran (So Far Away),0
2022-04-16 06:25,Anri,CAT'S EYE - (NEW TAKE),700
2022-04-16 06:25,Buckethead,Soothsayer (Dedicated to Aunt Suzie),0
2022-04-16 06:25,PPF,Life Is Beautiful (Deadly Premonition),0
2022-04-16 06:25,Kunning Fox,Driftveil City,0
2022-04-16 06:25,Volbeat,Ecotone,0
2022-04-16 06:25,Lately Lui,Amsterdam,610
2022-04-16 06:25,Jason Becker,Altitudes,26110
2022-04-16 06:25,JIDA,autumn breeze (london) (Feat. Rachel Lim),0
2022-04-16 06:25,Guthrie Govan,Beautiful Imperfection,47860
2022-04-16 06:25,League of Legends,Legends Never Die,550
2022-04-16 06:25,Igorrr,Pallbearer,1060
2022-04-16 06:25,BAND-MAID,Manners,780
2022-04-16 06:25,slchld,"she likes spring, I prefer winter",1110
2022-04-16 06:25,Clive Carroll,Boone Dog,0
2022-04-16 06:25,Polyphia,Aviator,870
2022-04-16 06:25,Linked Horizon,Guren no Yumiya,0
2022-04-16 06:25,ED.,I Like You But I Just Wanna Dance,320
2022-04-16 06:25,IV Of Spades,Come Inside Of My Heart,0
2022-04-16 06:25,tobi lou,hot tub DREAM Machine,0
2022-04-16 06:26,Joe Hisaishi,A Journey (First Day at Work),5690
2022-04-16 06:26,Polyphia,The Worst,0
2022-04-16 06:26,HEIZE,We don't talk together (Prod. by SUGA),960
2022-04-16 06:26,Leo Sayer,When I Need You - Remastered,5010
2022-04-16 06:26,Mesmonium,K.K. Cruisin',0
2022-04-16 06:26,Keith Whitley,Don't Close Your Eyes,900
2022-04-16 06:26,optic core,save file 4,5820
2022-04-16 06:28,Funk Fiction,K.K. Cruisin',940
2022-04-16 06:28,Hugo Vanbrooke,Time Line,1240
2022-04-16 06:28,Foreign Gnomes,The Final Battle,2640
2022-04-16 06:28,Sewerslvt,Cyberia Lyr1,970
2022-04-16 06:28,Shady Cicada,New Life,111370
2022-04-16 06:28,DM DOKURO,Servants of the Scourge,5130
2022-04-16 06:28,Brown Eyed Girls,Kill Bill,1000
2022-04-16 21:40,Anri,Good Bye Boogie Dance,1230
2022-04-16 21:40,oDDling,Vivid,1602
2022-04-16 21:40,Frédéric Chopin,"Waltz No. 19 in A minor, Op. posth.",952
2022-04-16 21:40,Heatace,Genesis Explorer,3970
2022-04-16 21:41,keshi,good days,626
2022-04-16 21:41,Maggie,Summertime,859
2022-04-16 21:41,Gesu No Kiwami Otome,私以外私じゃないの - Remix by PARKGOLF,650
2022-04-16 21:41,eill,with U,719
2022-04-16 21:41,Girls' Generation,Gee,743
2022-04-16 21:41,brb.,your love,60348
2022-04-16 21:41,Wabie,Love Me Tomorrow,1091
2022-04-16 21:41,Hugo Vanbrooke,am ersten Tag,743
2022-04-16 21:41,Noedell,Enjoy Yourself,19922
2022-04-16 21:41,Dillinja,Deadly Deep Subs,0
2022-04-16 21:41,frad,fool,998
2022-04-16 21:41,The 8-Bit Big Band,"Snake Eater (From ""Metal Gear Solid 3"")",743
2022-04-16 21:41,CLC,I Need U,766
2022-04-16 21:41,Interlunium,Level Up,1021
2022-04-16 21:42,来兎,Gathers Under Night...,232
2022-04-16 21:42,she,Headshot,0
2022-04-16 21:42,Dream Theater,"Metropolis - Part I: ""The Miracle and the Sleeper""",1880
2022-04-16 21:42,The 8-Bit Big Band,"Lonely Rolling Star (From ""Katamari Damacy')",0
2022-04-16 21:42,DM DOKURO,Scourge of the Universe,743
2022-04-16 21:42,SQUARE ENIX MUSIC,Yonah - Strings Ver.,1137
2022-04-16 21:42,BABYMETAL,"Ijime, Dame, Zettai",766
2022-04-16 21:43,Stratovarius,Stratosphere,626
2022-04-16 21:43,Machine Girl,Cyan Hardcore,3691
2022-04-16 21:43,av4ln,syrupy,673
2022-04-16 21:43,Joe Hisaishi,A Journey (Jiro's Sister),90790
2022-04-16 21:43,Aiobahn,ここにいる - Stephen Walking Remix,673
2022-04-16 21:43,アトラスサウンドチーム,specialist,719
2022-04-16 21:46,insaneintherainmusic,Eterna Forest,1044
2022-04-16 21:46,Naked Eyes,Always Something There to Remind Me - 2018 Remaster,1834
2022-04-16 21:46,HammerFall,Renegade,812
2022-04-16 21:46,Aiobahn,ここにいる - Stephen Walking Remix,187245
2022-04-16 21:46,Linked Horizon,Guren no Yumiya,719
2022-04-16 21:46,HAARPER,SKINWALKER,1462
2022-04-16 21:46,アトラスサウンドチーム,specialist,1787
2022-04-16 21:47,ZICO,Any song,882
2022-04-16 21:47,oDDling,Faraway,859
2022-04-16 21:47,Yameii Online,Take Wrisks,859
2022-04-16 21:47,Dave Mason,We Just Disagree,743
2022-04-16 21:47,平田志穂子,"Heartbeat,Heartbreak",0
2022-04-16 21:47,Michael Jackson,You Are Not Alone,0
2022-04-16 21:47,JKT48,Rapsodi,0
2022-04-16 21:47,Shitmat,Front 2 Da Back,673
2022-04-16 21:47,LOONA,Love Cherry Motion,650
2022-04-16 21:47,ShibayanRecords,タイニーリトル・アジアンタム,371
2022-04-16 21:47,King Gnu,一途,1300
2022-04-16 21:47,Sapphire,No More What Ifs,626
2022-04-16 21:47,Jadeci,NECROMANCER,696
2022-04-16 21:47,Polyphia,Aviator,650
2022-04-16 21:47,YOASOBI,たぶん,696
2022-04-16 21:47,J.Y. Park,When We Disco (Duet with SUNMI),1787
2022-04-16 21:50,ZICO,Any song,2275
2022-04-16 21:50,A Flock Of Seagulls,I Ran (So Far Away),743
2022-04-16 21:50,SQUARE ENIX MUSIC,Cold Steel Coffin,580
2022-04-16 21:50,KIRINJI,スウィートソウル,1416
2022-04-16 21:50,Joe Hisaishi,A Journey (First Day at Work),0
2022-04-16 21:50,Polyphia,G.O.A.T.,696
2022-04-16 21:50,KIRINJI,エイリアンズ - 2018 Remaster,743
2022-04-16 21:50,Goreshit,Fine Night,1021
2022-04-16 21:50,来兎,Blood Drain -Again- (Eltnum Theme),650
2022-04-16 21:50,Michael Jackson,Off the Wall,859
2022-04-16 21:50,Pierce The Veil,Besitos,2716
2022-04-16 21:50,INXS,Need You Tonight,1091
2022-04-16 21:50,cillia,Scattered Glass,859
2022-04-16 21:50,Nujabes,Spiral,859
2022-04-16 21:50,Sapphire,No More What Ifs,205148
2022-04-16 21:50,ミツキヨ,七時の食事(Chocolate Lemon),650
2022-04-16 21:50,America,A Horse with No Name,835
2022-04-16 21:50,Dazegxd,thinking about u,3622
2022-04-16 21:50,IV Of Spades,Come Inside Of My Heart,812
2022-04-16 21:51,Fritz Kreisler,Liebesleid (Love's Sorrow),603
2022-04-16 21:51,A Flock Of Seagulls,I Ran (So Far Away),882
2022-04-16 21:51,CLC,I LIKE IT,348
2022-04-16 21:51,Tee Lopes,Metallic Madness Zone Act 2 (Sonic Mania),905
2022-04-16 21:51,PPF,Life Is Beautiful (Deadly Premonition),696
2022-04-16 21:51,Gooseworx,Starlane Stroll,6757
2022-04-16 21:51,Lizz Robinett,Plastic Love - English Version,673
2022-04-16 21:51,Tiffany Young,Lips on Lips,859
2022-04-16 21:51,Dream Theater,Another Day,0
2022-04-16 21:51,Jan Cyrka,Stomp and Roll,673
2022-04-16 21:51,Impellitteri,17th Century Chicken Pickin',0
2022-04-16 21:51,Go West,We Close Our Eyes,2554
2022-04-16 21:51,PHONK WALKER,OLD GENESIS,1044
2022-04-16 21:51,BirraTheGunslinger,free,0
2022-04-16 21:51,KIRINJI,エイリアンズ - 2018 Remaster,3854
2022-04-16 21:51,岡部啓一,Weight of the World Kowaretasekainouta - Marina Kawano,394
2022-04-16 21:51,Caitlin Myers,Stay with Me,348
2022-04-16 21:51,Dream Theater,Pull Me Under,0
2022-04-16 21:51,Tremonti,You Waste Your Time,905
2022-04-16 21:51,Red Velvet - IRENE & SEULGI,Naughty,789
2022-04-16 21:51,keshi,drunk,696
2022-04-16 21:51,J-Music Ensemble,The Days When My Mother Was There,580
2022-04-16 21:51,The Five Satins,In The Still of the Night,0
2022-04-16 21:51,Guthrie Govan,T&C,812
2022-04-16 21:51,Kieron Lee,Raincoat (feat. Chloe Ho),952
2022-04-16 21:51,Polyphia,Hourglass,1300
2022-04-16 21:51,Sewerslvt,"I Really Like You, Pt. 1",371
2022-04-16 21:51,Greyl,Planetarium,789
2022-04-16 21:51,Tiffany Young,Runaway (feat. Babyface),417
2022-04-16 21:51,cignature,Nun Nu Nan Na,417
2022-04-16 21:51,SQUARE ENIX MUSIC,Snow in Summer,371
2022-04-16 21:51,Shady Cicada,This Is Fine,417
2022-04-16 21:51,Anri,Resolution,557
2022-04-16 21:51,Anri,Memorial Story,0
2022-04-16 21:51,Ottorino Respighi,"Suite No. 3, P. 172: III. Siciliana: Andantino",394
2022-04-16 21:51,Polyphia,Icronic,673
2022-04-16 21:51,KIRINJI,「あの娘は誰?」とか言わせたい,603
2022-04-16 21:51,Keith Whitley,Don't Close Your Eyes,394
2022-04-16 21:51,BAYONETTA,Riders Of The Light,626
2022-04-16 21:51,SQUARE ENIX MUSIC,Song of the Ancients / Devola,650
2022-04-16 21:51,Tee Lopes,Vs. Metal Sonic (Sonic Mania),0
2022-04-16 21:51,Aexion,Colorful,603
2022-04-16 21:51,Witchouse 40k,Egodeath,441
2022-04-16 21:55,Celeina Ann,All I Need,441
2022-04-16 21:55,TOKYOPILL,Pink Blood +,673
2022-04-16 21:55,Harmful Logic,Tragic Angel,626
2022-04-16 21:55,Joe Hisaishi,Merry-Go-Round of Life - from 'Howl's Moving Castle',3204
2022-04-16 21:55,Joe Hisaishi,Merry-Go-Round of Life - from 'Howl's Moving Castle',580
2022-04-16 21:55,Anri,風の中でloving you,603
2022-04-16 21:55,Shady Cicada,Overdrive,673
2022-04-16 21:55,Leo Sayer,When I Need You - Remastered,952
2022-04-16 21:55,Leo Sayer,When I Need You - Remastered,464
2022-04-16 21:55,Equilibrium,One Folk,650
2022-04-16 21:55,Anri,Resolution,240860
2022-04-16 21:55,SQUARE ENIX MUSIC,Song of the Ancients / Devola,1091
2022-04-16 21:55,ED.,I Like You But I Just Wanna Dance,2368
2022-04-16 21:55,ED.,I Like You But I Just Wanna Dance,673
2022-04-16 21:56,Garoad,Your Love Is a Drug (Insaneintherain Arrange) [Bonus Track],557
2022-04-16 21:56,$uicideboy$,"...And to Those I Love, Thanks for Sticking Around",1021
2022-04-16 21:56,Golden Boy,Breakbeat Gangsta,0
2022-04-16 21:56,Burn The Ballroom,Whisper,882
2022-04-16 21:56,Shitmat,Whitelabel Unity,20526
2022-04-16 21:56,Celeina Ann,All I Need,534
2022-04-16 21:56,grentperez,Please Come Home for Christmas,603
2022-04-16 21:56,Toshifumi Hinata,Reflections,905
2022-04-16 21:56,Anri,DRIVING MY LOVE,766
2022-04-16 21:56,冥月,YO - Acid Jazz ver,557
2022-04-16 21:56,Tiffany Young,Run For Your Life,0
2022-04-16 21:56,Pouya,Aftershock,557
2022-04-16 21:56,ESPRIT 空想,Esprit.Wav,789
2022-04-16 21:56,glass beach,bedroom community,510
2022-04-16 21:56,Adriano Celentano,Prisencolinensinainciusol,1277
2022-04-16 21:56,HAARPER,CINNAMON,510
2022-04-16 21:56,SQUARE ENIX MUSIC,Song of the Ancients / Fate,557
2022-04-16 21:56,Anri,Honesty Man,2623
2022-04-16 21:56,Rousseau,La Campanella,557
2022-04-16 21:56,Austin Farwell,New Home (Slowed),534
2022-04-16 21:56,Eddie Money,Take Me Home Tonight,626
2022-04-16 21:56,BAND-MAID,Manners,626
2022-04-16 21:56,Emi Evans,Wish...,1207
2022-04-16 21:56,Micah Edwards,Moments,2205
2022-04-16 21:56,Tiffany Young,"Remember Me (From ""Coco"")",0
2022-04-16 21:56,Mitsunori Ikeda,Fallen Angel feat. Aimee B,534
2022-04-16 21:56,Rob Scallon,Rain,1207
2022-04-16 21:58,Anri,DRIVING MY LOVE,110712
2022-04-16 22:02,Anri,STAY BY ME,1207
2022-04-16 22:02,Anri,STAY BY ME,217360
2022-04-16 22:02,Anri,風の中でloving you,22430
2022-04-16 22:02,Anri,夏に背を向けて,2799
2022-04-16 22:02,Anri,夏に背を向けて,417
2022-04-16 22:05,KIRINJI,時間がない,142454
2022-04-16 22:08,KIRINJI,再会,236733
2022-04-16 22:13,Christian Kuria,Bitter Pill,233853
2022-04-16 23:05,Daniel Caesar,Best Part (feat. H.E.R.),13568
2022-04-17 01:30,Daniel Caesar,Best Part (feat. H.E.R.),8707
2022-04-17 01:30,satomoka,melt bitter,6965
2022-04-17 01:34,Erasure,Chains of Love,215346
2022-04-17 01:37,Tiffany Young,Lips on Lips,224253
2022-04-17 01:38,Tiffany Young,Lips on Lips,2136
2022-04-17 01:38,KIRINJI,非ゼロ和ゲーム,59278
2022-04-17 01:42,KIRINJI,非ゼロ和ゲーム,245853
2022-04-17 01:43,SEBii,Play Poker,24507
2022-04-17 01:47,Unique Salonga,We Know,254188
2022-04-17 01:50,Park Bird,If I Could Ride a Bike,172524
2022-04-17 01:50,Wolfgang Amadeus Mozart,Lacrimosa,28792
2022-04-17 02:23,Golden Boy,Breakbeat Gangsta,9357
2022-04-17 02:23,Wolfgang Amadeus Mozart,Lacrimosa,21757
2022-04-17 02:27,Hugo Vanbrooke,the first snow,2368
2022-04-17 02:27,PSYQUI,就寝御礼,6315
2022-04-17 02:27,Interlunium,Blue Moon Blue Ocean,50805
